ncsClCd,compeUnitName,level
1701010314,화학물질취급 설비 유지보수,5
1701010315,화학물질 노출 허용기준 관리,5
1701010316,화학물질취급 작업 안전점검,3
1701010317,화학물질취급 작업 안전관리,5
1701010318,화학물질 보관장소 점검,3
1701010319,화학물질 입·출하 관리,3
1701010320,화학물질취급 사고 대비훈련,5
1701010321,화학물질취급 사고 초기대응,3
1701010322,화학물질취급 법규 파악,5
1701010323,화학물질취급 위험성 평가,5
1701010324,화학물질취급 변경관리,5
1701010325,화학물질취급 폭발방지설비 관리,5
1701010326,정전기 방지 대책 수립,3
1701010327,화학물질 유형 파악,2
1701010328,보관·저장 장소별 화학물질 확인,2
1701010329,화학물질 취급 시 안전작업 준수,2
1701010330,화학물질 사고 대비,2
1701010401,화학제품 품질검사 시약·기기·장비관리,4
1701010402,화학제품 이화학분석 품질검사,4
1701010403,화학제품 기기분석 품질검사,4
1701010404,화학제품 미생물 품질검사,4
1701010405,화학제품 원부재료 품질검사,4
1701010406,화학제품 공정 품질검사,4
1701010407,화학제품 제품 품질검사,4
1701010408,화학제품 품질개선,5
1701010409,화학제품 품질 규격관리,5
1701010410,화학제품 부적합품 관리,5
1701010411,화학제품 통계적 품질관리,5
1701010412,화학제품 품질경영 시스템 관리,5
1701010413,화학제품 품질보증 수행,5
1701010414,화학제품 고객불만 대응,5
1701020101,공정 흐름 검토,6
1701020102,설계 기준 정립,7
1701020103,설계 계획 수립,6
1701020104,공정흐름도 작성,5
1701020105,열·물질수지 검토,4
1701020106,공정배관·계장도와 유틸리티 흐름도 작성,5
1701020107,기계·기기장치 설계용 공정 데이터 결정,5
1701020108,계측·제어 설계용 공정 데이터 결정,5
1701020109,배관 설계용 공정 데이터 결정,4
1701020110,위험성 평가,6
1701020201,반응시스템 파악,4
1701020202,반응기 개발,5
1701020203,반응 파일럿플랜트 실험검증,5
1701020204,반응기 설계·제작,7
1701020205,반응원료 분석과 관리,3
1701020206,반응기 운전,2
1701020207,비정상 운전 조치,3
1701020208,반응기 구조 개선,5
1701020209,촉매성능 평가와 관리,4
1701020210,반응기 가동정지와 정비,2
1701020211,반응 운전 최적화,5
1701020212,화학 스마트공장 구축목표 수립,5
1701020213,스마트 화학공정 유지운영 및 최적화,4
1701020302,정비계획 수립,5
1701020304,예방정비,5
1701020306,고정기기 점검,3
1701020307,배관·고정기기 유지관리,5
1701020310,공정 흐름도 파악,3
1701020311,공정물질 특성 파악,3
1701020312,환경·안전점검,3
1701020313,환경·안전관리,5
1701020314,회전기계 점검,3
1701020315,회전기계 유지관리,5
1701020316,전기설비 점검,3
1701020317,전기설비 유지관리,5
1701020318,계장설비 점검,3
1701020319,계장설비 유지관리,5
1701020320,화학공정설비운전,3
1701020321,화학공정 위험성 평가,5
1701020322,화학공정 개선,5
1701020323,유틸리티 공정관리,5
1701020324,설비보수 외주관리,5
1701020325,배관 · 관부속품 파악,2
1701020326,회전기계 파악,2
1701020327,계장설비 파악,2
1701030101,연구개발 계획수립,7
1701030102,연구개발 과제관리,6
1701030103,합성 랩 실험계획,6
1701030106,합성 스케일업 테스트,5
1701030107,포뮬레이션 랩 실험계획,6
1701030110,포뮬레이션 스케일업 테스트,5
1701030111,가공 랩 실험계획,6
1701030115,시제품평가,5
1701030116,연구개발 성과확보,6
1701030117,생산이관,6
1701030118,환경·안전관리,4
1701030119,합성 랩 공정개발,5
1701030120,합성 랩 공정실험,4
1701030121,합성 랩 분석법 개발,5
1701030122,합성 랩 분석 실험,4
1701030123,포뮬레이션 랩 처방개발,5
1701030124,포뮬레이션 랩 처방실험,3
1701030125,포뮬레이션 랩 분석법 개발,5
1701030126,포뮬레이션 랩 분석실험,4
1701030127,가공 랩 공정개발,5
1701030128,가공 랩 공정실험,3
1701030129,가공 랩 분석법 개발,5
1701030130,가공 랩 분석실험,4
1701030131,가공 스케일업 공정개발,5
1701030132,가공 스케일업 공정실험,3
1701030133,폐플라스틱 열분해 공정설계,5
1701030134,폐플라스틱 열분해유 분리 · 정제,4
1701030135,폐플라스틱 원료·열분해유 분석 ,5
1701030136,플라스틱 물리적특성분석,5
1701030137,플라스틱 성형품 공학적 기술해석,5
1701030201,문제 상황 진단,7
1701030202,거시환경 분석,5
1701030203,화학분야 시장동향 분석,5
1701030204,화학분야 고객동향 분석,5
1701030205,화학분야 기술동향 분석,5
1701030206,화학분야 규제·정책 분석,4
1701030207,내부역량 분석,6
1701030208,화학신소재 후보군 선정,6
1701030209,화학신소재 기술 분석,5
1701030210,화학신소재 리스크 분석,5
1701030211,화학신소재 안전성 분석,5
1701030212,화학신소재 프로토타입 제조,5
1701030213,화학신소재 사업 타당성 분석,6
1701030214,화학신소재 사업화 방향 설계,7
1701030215,화학신소재 개발계획 수립,6
1701030301,화학제품 기술사업화 계획 수립,7
1701030302,화학제품 기술사업화 기준서 검토,5
1701030303,화학제품 기술사업화 소규모설비 생산,5
1701030304,화학제품 기술사업성 평가,6
1701030305,화학제품 기술사업화 양산설비 구축,6
1701030306,화학제품 기술사업화 양산공정 최적화,5
1701030307,화학제품 기술사업화 환경·안전성 관리,5
1701030308,화학제품 기술사업화 원부재료 준비,5
1701030309,화학제품 기술사업화 양산 교육훈련,5
1701030310,화학제품 기술사업화 양산설비 시 생산,5
1701030311,화학제품 기술사업화 양산설비 시생산 결과 평가,6
1701030312,화학제품 기술사업화 양산설비 시생산 품질 평가,6
1701030313,화학제품 기술사업화 문서관리,5
1702000101,가동전 준비,3
1702000102,환경설비 운전,3
1702000103,유틸리티 운전,3
1702000104,단위설비 운전,3
1702000105,필드(filed) 운전,3
1702000106,조정실 운전,4
1702000107,공정 이상 상황 후속 조치,4
1702000108,공정운전 비상사태 대응,3
1702000109,공정운전 정보시스템 활용,4
1702010101,생산계획수립,6
1702010102,원·부재료 공급,5
1702010103,공정운전,5
1702010104,공정관리,6
1702010105,설비관리,3
1702010106,품질관리,4
1702010107,제품 생산·출하관리,3
1702010110,유틸리티관리,3
1702010111,안전조치,3
1702010112,안전관리,5
1702010113,환경설비관리,3
1702010114,환경관리,5
1702020101,원·부재료구매,6
1702020102,입출하관리,3
1702020104,공정개발,5
1702020105,공정관리,5
1702020108,안전관리,5
1702020109,환경관리,5
1702020111,운전준비,3
1702020112,정상상태 공정운전,3
1702020113,비정상상태 공정운전,3
1702020114,설비관리,5
1702020115,설비점검,3
1702020116,품질분석,3
1702020117,품질관리,5
1702020118,유틸리티 관리,5
1702020119,유틸리티 운전,3
1702020201,생산계획 수립,5
1702020202,원부원료 관리,4
1702020204,재고·출하관리,3
1702020206,환경안전보건관리,4
1702020208,제조원가관리,5
1702020209,공정개선,5
1702020210,품질개선,5
1702020211,가동 전 현장 준비,3
1702020212,단위설비 운전,3
1702020213,주조정실 운전,3
1702020214,품질분석,3
1702020215,품질관리,5
1702020216,설비점검,3
1702020217,설비관리,5
1702020301,합섬원료 수급관리,3
1702020302,합섬원료 원부재료관리,3
1702020303,합섬원료 공정운전,3
1702020304,합섬원료 공정관리,5
1702020305,합섬원료 설비유지보수,3
1702020306,합섬원료 유틸리티관리,5
1702020307,합섬원료 품질관리,3
1702020308,합섬원료 안전점검,3
1702020309,합섬원료 환경점검,3
1702020402,설비 운전,4
1702020403,생산·출하관리,5
1702020404,품질관리,5
1702020405,환경안전보건관리,5
1702020406,설비 유지보수,5
1702020407,공정 이상관리,5
1702020408,원가관리,5
1702020409,공정개선,5
1702020410,원부재료 관리,3
1702020411,원부재료 구매계획,5
1702020501,고객 요구사항과 시장분석,6
1702020502,배합설계,5
1702020503,공정설계,5
1702020504,혼련작업,3
1702020505,공정검사,3
1702020506,제품검사,3
1702020508,외주관리,5
1702020509,시설유지보수,5
1702020510,안전과 환경관리,5
1702020511,시험제품 생산,3
1702020512,혼련작업 안정화조건 조정,3
1702020513,품질관리,5
1702020514,품질보증,5
1702020601,기술동향과 경제성 분석,4
1702020602,기능성고분자 설계,6
1702020603,기능성고분자 중합,3
1702020604,기능성고분자 개질,4
1702020606,기능성고분자 분석,5
1702020607,기능성고분자 후가공성 평가,4
1702020608,공정개선,5
1702020609,품질보증과 인증,4
1702020610,안전·환경 점검,3
1702020611,기능성고분자 물성측정,3
1702020612,기능성고분자 물성해석,5
1702030201,원·부재료 관리,4
1702030203,공정개선,6
1702030204,생산관리,5
1702030205,설비관리,5
1702030206,품질관리,4
1702030207,안전과 보건관리,5
1702030208,환경관리,5
1702030209,유틸리티 운영과 관리,4
1702030210,제품 보관과 출하,3
1702030211,산 제품생산,3
1702030212,알카리 제품생산,3
1703000101,정밀화학제품 제조 계획 수립,5
1703000102,정밀화학제품 제조 표준 작성,5
1703000103,정밀화학제품 제조 설비 점검,3
1703000104,정밀화학제품 제조 준비,3
1703000105,정밀화학제품 단량체 합성,3
1703000106,정밀화학제품 중합,3
1703000107,정밀화학제품 혼합,3
1703000108,정밀화학제품 분리ㆍ정제,3
1703000109,정밀화학제품 제제·제형화,3
1703000110,정밀화학제품 포장,3
1703000111,정밀화학제품 공정검사,3
1703000112,정밀화학제품 제조 작업관리,5
1703000113,정밀화학제품 제조 안전·환경·보건·위생 관리,5
1703000114,정밀화학제품 생산성 개선,7
1703000115,정밀화학제품 공정관리 계획 수립,5
1703000116,정밀화학제품 생산실적 관리,5
1703000117,정밀화학제품 생산설비 운영 관리,5
1703010201,생산계획,5
1703010202,시제품제조,5
1703010203,제품생산,4
1703010204,부적합선별·재가공,4
1703010205,품질관리,5
1703010206,설비유지·보수,4
1703010207,협력업체 관리,4
1703010208,안전관리,5
1703010209,행정보고,5
1703010210,제품개발 계획수립,6
1703010211,시험용제품평가,5
1703010212,제품 등록,5
1703010213,제품 생산기준서이관,6
1703010214,환경관리,5
1703010215,보관관리,4
1703010401,비료 원료 구매 관리,5
1703010402,질소질 비료 생산,5
1703010403,인산질 비료 생산,4
1703010404,칼리질 비료 생산,3
1703010405,복합 비료 생산,5
1703010406,토양 개량제와 미량 요소 비료 생산,4
1703010407,생산 계획과 공정 관리,6
1703010408,생산 설비 관리,5
1703010409,비료 품질 관리,4
1703010411,비료 제조 안전 관리,5
1703010412,비료 제조 환경 관리,5
1703020101,생산계획,5
1703020104,포장·출하작업,3
1703020106,환경·안전관리,4
1703020107,교육·훈련,5
1703020108,생산관리,5
1703020109,생산준비,3
1703020110,생산작업,3
1703020111,작업공정관리,5
1703020112,선별 공정관리,5
1703020113,품질검사,3
1703020114,품질관리,5
1703020115,설비유지 보수작업,3
1703020116,설비유지 관리,5
1703020201,기준서 검토,5
1703020202,시험생산,5
1703020203,원부재료관리,5
1703020204,대량생산,5
1703020205,품질관리,3
1703020206,포장·출하관리,3
1703020208,환경점검,3
1703020209,환경관리,5
1703020301,색소제조 생산계획수립,4
1703020302,색소제조 시험생산,4
1703020303,색소제조 원료검수·관리,3
1703020304,색소제조 제품생산,3
1703020305,색소제조 품질관리,3
1703020306,색소제조 창고·출하관리,2
1703020307,색소제조 설비유지관리,3
1703020308,색소제조 안전관리,5
1703020309,색소제조 환경관리,5
1703020401,도료제조 생산계획,5
1703020402,도료제조 표준서검토,5
1703020403,도료제조 원재료관리,3
1703020405,도료제조 외주관리,5
1703020410,도료 배합설계,5
1703020411,합성수지 배합설계,5
1703020412,도료 생산,3
1703020413,도료제조 공정검사,3
1703020414,도료제조 공정개선,5
1703020415,도료제조 설비점검,3
1703020416,도료제조 설비관리,5
1703020417,도료제조 품질검사,3
1703020418,도료제조 품질관리,5
1703020419,도료제조 안전점검,3
1703020420,도료제조 안전관리,5
1703020421,도료제조 환경점검,3
1703020422,도료제조 환경관리,5
1703020423,도료 조색,5
1703020424,도료 신뢰성 시험,5
1703020501,접착제제조 생산계획수립,4
1703020502,접착제제조 원부재료취급,3
1703020503,접착제 제조,3
1703020504,접착제제조 품질관리,3
1703020505,접착제제조 설비 유지·관리,3
1703020506,접착제제조 보관·출하관리,2
1703020508,접착제제조 환경관리,3
1703020509,안전점검,3
1703020510,안전관리,5
1703020601,화약류 반응 파악,3
1703020602,합성화약류 제조,5
1703020603,혼합화약류 제조,5
1703020604,뇌관 · 도폭선 · 도화선 제조,5
1703020605,꽃불류 · 신호기류 제조,5
1703020606,화약류 품질관리,5
1703020607,화약류 물류관리,5
1703020608,화약류 위해예방 규정 적용,5
1703060101,환경·안전·위생관리,3
1703060102,생산계획,5
1703060103,보관관리,3
1703060104,제조설비 관리,5
1703060105,제조조건 설정,3
